COLLEGE,DEPT,SSTS,CRN,COURSE,SEC,TITLE,PT TRM,CR,CONT,DAYS,TIME,LOCATION,SCD OVR,SD,INSM,IP,INSTRUCTOR,INS OVR,PRIMARY,% RESPONSE,SAPR,FEE,FEE DETL,MAX CAP,TERMS
College of Arts and Sciences,BLY,A,26711,BLY494,136,Directed Studies,1,3.0,3.0,TBA,TBA  TBA,TBA,,DE,WE,C,T Tran,,Y,100,DP,,,0,0
College of Arts and Sciences,BLY,A,26711,BLY494,136,FACE-TO-FACE SECTION. This course meets on campus at the,,,,,,,,,,,,,,,,,,,1
College of Arts and Sciences,BLY,A,26711,BLY494,136,scheduled times.,,,,,,,,,,,,,,,,,,,2
College of Arts and Sciences,BLY,A,26712,BLY494,137,Directed Studies,1,3.0,3.0,TBA,TBA  TBA,TBA,,DE,WE,C,L Frost,,Y,100,DP,,,5,0
College of Arts and Sciences,BLY,A,26712,BLY494,137,FACE-TO-FACE SECTION. This course meets on campus at the,,,,,,,,,,,,,,,,,,,1
College of Arts and Sciences,BLY,A,26712,BLY494,137,scheduled times.,,,,,,,,,,,,,,,,,,,2
College of Arts and Sciences,BLY,A,21181,BLY499,101,Honors Research in Biology-H-W,1,1.0,9.0,TBA,TBA  TBA,TBA,,TE,WE,C,T Sherman,,Y,100,DP,15.00,EBLY,5,0
College of Arts and Sciences,BLY,A,21181,BLY499,101,FACE-TO-FACE SECTION. This course meets on campus at the,,,,,,,,,,,,,,,,,,,1
College of Arts and Sciences,BLY,A,21181,BLY499,101,scheduled times.,,,,,,,,,,,,,,,,,,,2
College of Arts and Sciences,BLY,A,21181,BLY499,101,Restricted to Honors students. Other students,,,,,,,,,,,,,,,,,,,3
College of Arts and Sciences,BLY,A,21181,BLY499,101,require special permission.,,,,,,,,,,,,,,,,,,,4
College of Arts and Sciences,BLY,A,21182,BLY499,102,Honors Research in Biology-H-W,1,2.0,9.0,TBA,TBA  TBA,TBA,,TE,WE,C,T Sherman,,Y,100,DP,15.00,EBLY,5,0
College of Arts and Sciences,BLY,A,21182,BLY499,102,FACE-TO-FACE SECTION. This course meets on campus at the,,,,,,,,,,,,,,,,,,,1
College of Arts and Sciences,BLY,A,21182,BLY499,102,scheduled times.,,,,,,,,,,,,,,,,,,,2
College of Arts and Sciences,BLY,A,21182,BLY499,102,Restricted to Honors students. Other students,,,,,,,,,,,,,,,,,,,3
College of Arts and Sciences,BLY,A,21182,BLY499,102,require special permission.,,,,,,,,,,,,,,,,,,,4
College of Arts and Sciences,BLY,A,20240,BLY499,103,Honors Research in Biology-H-W,1,3.0,9.0,TBA,TBA  TBA,TBA,,TE,WE,C,T Sherman,,Y,100,DP,15.00,EBLY,10,0
College of Arts and Sciences,BLY,A,20240,BLY499,103,FACE-TO-FACE SECTION. This course meets on campus at the,,,,,,,,,,,,,,,,,,,1
College of Arts and Sciences,BLY,A,20240,BLY499,103,scheduled times.,,,,,,,,,,,,,,,,,,,2
College of Arts and Sciences,BLY,A,20240,BLY499,103,Restricted to Honors students. Other students,,,,,,,,,,,,,,,,,,,3
College of Arts and Sciences,BLY,A,20240,BLY499,103,require special permission.,,,,,,,,,,,,,,,,,,,4
College of Arts and Sciences,BLY,X,26734,BLY511,101,Developmental Biology,1,3.0,3.0,TR,0930  1045,LSCB 0018,O,LE,WE,C,STAFF,,,,,,,0,0
College of Arts and Sciences,BLY,X,26734,BLY511,101,FACE-TO-FACE SECTION. This course meets on campus at the,,,,,,,,,,,,,,,,,,,1
College of Arts and Sciences,BLY,X,26734,BLY511,101,scheduled times.,,,,,,,,,,,,,,,,,,,2
College of Arts and Sciences,BLY,A,25100,BLY514,101,Expt Bact Genomics,1,4.0,4.0,M,1115  1345,LSCB 0219,O,CE,WE,C,S Ní Chadhain,O,Y,100,,75.00,EGEN,5,0
College of Arts and Sciences,BLY,A,25100,BLY514,101,Expt Bact Genomics,1,4.0,4.0,WF,1115  1345,LSCB 0219,O,CE,WE,C,S Ní Chadhain,O,Y,100,,75.00,EGEN,5,0
College of Arts and Sciences,BLY,X,23724,BLY515,101,Ecotoxicology,1,4.0,6.0,TBA,TBA  TBA,TBA,,CE,WE,C,STAFF,,,,IN,,,0,0
College of Arts and Sciences,BLY,X,23771,BLY520,101,Biometry,1,4.0,4.0,TBA,TBA  TBA,TBA,,CE,WE,C,STAFF,,,,,15.00,ECPT,0,0
College of Arts and Sciences,BLY,X,25139,BLY525,101,Chemical Ecology,1,3.0,3.0,TBA,TBA  TBA,TBA,,LE,WE,C,STAFF,,,,IN,,,0,0
College of Arts and Sciences,BLY,A,24826,BLY526,101,Freshwater Ecology,1,3.0,5.0,T,1500  1700,LSCB 0139,O,CE,WE,C,J McCreadie,O,Y,100,,,,5,0
College of Arts and Sciences,BLY,A,24826,BLY526,101,Freshwater Ecology,1,3.0,5.0,TR,1100  1150,LSCB 0139,O,CE,WE,C,J McCreadie,O,Y,100,,,,5,0
College of Arts and Sciences,BLY,A,23737,BLY534,101,Plant Physiological Ecology,1,3.0,3.0,TR,0930  1045,LSCB 0211,O,LE,WE,C,K Major,O,Y,100,IN,,,6,0
College of Arts and Sciences,BLY,A,20845,BLY535,101,Biology of Fungi,1,4.0,4.0,TR,1600  1715,LSCB 0131,O,CE,WE,C,J Mata,O,Y,100,,,,5,0
College of Arts and Sciences,BLY,A,20845,BLY535,101,Biology of Fungi,1,4.0,4.0,W,1600  1830,LSCB 0240,O,CE,WE,C,J Mata,O,Y,100,,,,5,0
College of Arts and Sciences,BLY,A,21201,BLY541,101,Biochemistry II,1,3.0,3.0,TR,0930  1045,CHEM 0101,O,LE,WE,C,L Yet,O,Y,100,,,,3,0
College of Arts and Sciences,BLY,A,21201,BLY541,101,Cross-listed with CH 541.101. Credit cannot be received for,,,,,,,,,,,,,,,,,,,1
College of Arts and Sciences,BLY,A,21201,BLY541,101,both BLY 541.101 and CH 541.101.,,,,,,,,,,,,,,,,,,,2
College of Arts and Sciences,BLY,A,24931,BLY543,101,Lab Studies Biochemistry,1,2.0,8.0,TR,1400  1720,CHEM 0116,O,BE,WE,C,M Migaud,O,Y,100,,,,1,0
College of Arts and Sciences,BLY,A,24931,BLY543,101,BLY 543.101 is cross-listed with CH 543.101. Credit cannot,,,,,,,,,,,,,,,,,,,1
College of Arts and Sciences,BLY,A,24931,BLY543,101,be received for both BLY 543.101 and CH 543.101.,,,,,,,,,,,,,,,,,,,2
College of Arts and Sciences,BLY,X,26588,BLY570,101,Herpetology,1,4.0,6.0,TBA,TBA  TBA,TBA,,FWE,WE,C,STAFF,,,,,,,0,0
College of Arts and Sciences,BLY,A,22019,BLY585,501,Evolutionary Biology,1,3.0,3.0,TR,1730  1845,LSCB 0018,O,LE,WE,C,J Strickland,O,Y,100,,,,5,0
College of Arts and Sciences,BLY,A,26742,BLY590,102,SpTp: Urban Ecosystem Ecology,1,4.0,4.0,MWF,1010  1100,LSCB 0131,O,LE,WE,C,A Chupp,O,Y,100,,,,3,0
College of Arts and Sciences,BLY,A,26742,BLY590,102,SpTp: Urban Ecosystem Ecology,1,4.0,4.0,W,1430  1700,LSCB 0043,O,LE,WE,C,A Chupp,O,Y,100,,,,3,0
College of Arts and Sciences,BLY,A,26742,BLY590,102,Cross-listed with PSC 590.101. Credit cannot be received for,,,,,,,,,,,,,,,,,,,1
College of Arts and Sciences,BLY,A,26742,BLY590,102,both BLY 590.102 and PSC 590.101.,,,,,,,,,,,,,,,,,,,2
College of Arts and Sciences,BLY,X,24651,BLY590,103,Sp Tp-Lab Curriculum Redesign,1,3.0,3.0,TBA,TBA  TBA,TBA,,LE,WE,C,STAFF,,,,,,,0,0
College of Arts and Sciences,BLY,X,25975,BLY590,104,SpTp:Applied Multivariate Stat,1,2.0,2.0,TBA,TBA  TBA,TBA,,LE,WE,C,STAFF,,,,,,,0,0
College of Arts and Sciences,BLY,X,25975,BLY590,104,FACE-TO-FACE SECTION. This course meets on campus at the,,,,,,,,,,,,,,,,,,,1
College of Arts and Sciences,BLY,X,25975,BLY590,104,scheduled times.,,,,,,,,,,,,,,,,,,,2
College of Arts and Sciences,BLY,A,26259,BLY590,105,SpTp: Biology Education,1,3.0,3.0,TR,1530  1645,LSCB 0018,,LE,WE,C,J Henning,,Y,100,,,,15,0
College of Arts and Sciences,BLY,A,20241,BLY592,501,Seminar,1,1.0,1.0,W,1220  1310,LSCB,,SME,WE,C,T Sherman,,Y,100,,,,20,0
College of Arts and Sciences,BLY,A,20904,BLY594,101,Directed Studies -,1,1.0,3.0,TBA,TBA  TBA,TBA,,DE,WE,C,STAFF,,,,DP,,,5,0
College of Arts and Sciences,BLY,A,21178,BLY594,102,Directed Studies -,1,1.0,3.0,TBA,TBA  TBA,TBA,,DE,WE,C,T Sherman,,Y,100,DP,,,5,0
College of Arts and Sciences,BLY,A,20242,BLY594,103,Directed Studies -,1,1.0,3.0,TBA,TBA  TBA,TBA,,DE,WE,C,R Littlefield,,Y,100,DP,,,5,0
College of Arts and Sciences,BLY,A,21179,BLY594,104,Directed Studies -,1,1.0,3.0,TBA,TBA  TBA,TBA,,DE,WE,C,J McCreadie,,Y,100,DP,,,5,0
College of Arts and Sciences,BLY,A,21335,BLY594,105,Directed Studies -,1,1.0,3.0,TBA,TBA  TBA,TBA,,DE,WE,C,K Major,,Y,100,DP,,,5,0
College of Arts and Sciences,BLY,A,21336,BLY594,106,Directed Studies -,1,1.0,3.0,TBA,TBA  TBA,TBA,,DE,WE,C,J Mata,,Y,100,DP,,,5,0
College of Arts and Sciences,BLY,A,21337,BLY594,107,Directed Studies -,1,1.0,3.0,TBA,TBA  TBA,TBA,,DE,WE,C,S Ní Chadhain,,Y,100,DP,,,5,0
College of Arts and Sciences,BLY,A,21338,BLY594,108,Directed Studies -,1,1.0,3.0,TBA,TBA  TBA,TBA,,DE,WE,C,A Chupp,,Y,100,DP,,,5,0
College of Arts and Sciences,BLY,A,21339,BLY594,109,Directed Studies -,1,1.0,3.0,TBA,TBA  TBA,TBA,,DE,WE,C,T Sherman,,Y,100,DP,,,5,0
College of Arts and Sciences,BLY,A,21340,BLY594,110,Directed Studies -,1,1.0,3.0,TBA,TBA  TBA,TBA,,DE,WE,C,J Strickland,,Y,100,DP,,,5,0
College of Arts and Sciences,BLY,A,21341,BLY594,111,Directed Studies -,1,2.0,6.0,TBA,TBA  TBA,TBA,,DE,WE,C,J Strickland,,Y,100,DP,,,5,0
College of Arts and Sciences,BLY,A,21342,BLY594,112,Directed Studies -,1,2.0,6.0,TBA,TBA  TBA,TBA,,DE,WE,C,J Henning,,Y,100,DP,,,5,0
College of Arts and Sciences,BLY,A,21343,BLY594,113,Directed Studies -,1,2.0,6.0,TBA,TBA  TBA,TBA,,DE,WE,C,T Sherman,,Y,100,DP,,,5,0
College of Arts and Sciences,BLY,A,21344,BLY594,114,Directed Studies -,1,2.0,6.0,TBA,TBA  TBA,TBA,,DE,WE,C,J McCreadie,,Y,100,DP,,,5,0
College of Arts and Sciences,BLY,A,21345,BLY594,115,Directed Studies -,1,2.0,6.0,TBA,TBA  TBA,TBA,,DE,WE,C,K Major,,Y,100,DP,,,5,0
College of Arts and Sciences,BLY,A,21346,BLY594,116,Directed Studies -,1,2.0,6.0,TBA,TBA  TBA,TBA,,DE,WE,C,J Mata,,Y,100,DP,,,5,0
College of Arts and Sciences,BLY,A,21347,BLY594,117,Directed Studies -,1,2.0,6.0,TBA,TBA  TBA,TBA,,DE,WE,C,S Ní Chadhain,,Y,100,DP,,,5,0
College of Arts and Sciences,BLY,A,21348,BLY594,118,Directed Studies -,1,2.0,6.0,TBA,TBA  TBA,TBA,,DE,WE,C,L Frost,,Y,100,DP,,,5,0
College of Arts and Sciences,BLY,A,21749,BLY594,119,Directed Studies -,1,2.0,6.0,TBA,TBA  TBA,TBA,,DE,WE,C,R Littlefield,,Y,100,DP,,,5,0
College of Arts and Sciences,BLY,A,21750,BLY594,120,Directed Studies -,1,2.0,6.0,TBA,TBA  TBA,TBA,,DE,WE,C,J Perez,,Y,100,DP,,,5,0
College of Arts and Sciences,BLY,A,21834,BLY594,121,Directed Studies -,1,3.0,9.0,TBA,TBA  TBA,TBA,,DE,WE,C,J Strickland,,Y,100,DP,,,5,0
College of Arts and Sciences,BLY,A,22077,BLY594,122,Directed Studies -,1,3.0,9.0,TBA,TBA  TBA,TBA,,DE,WE,C,T Sherman,,Y,100,DP,,,5,0
College of Arts and Sciences,BLY,A,22078,BLY594,123,Directed Studies -,1,3.0,9.0,TBA,TBA  TBA,TBA,,DE,WE,C,R Littlefield,,Y,100,DP,,,5,0
College of Arts and Sciences,BLY,A,22079,BLY594,124,Directed Studies -,1,3.0,9.0,TBA,TBA  TBA,TBA,,DE,WE,C,J McCreadie,,Y,100,DP,,,5,0
College of Arts and Sciences,BLY,A,22080,BLY594,125,Directed Studies -,1,3.0,9.0,TBA,TBA  TBA,TBA,,DE,WE,C,K Major,,Y,100,DP,,,5,0
College of Arts and Sciences,BLY,A,22081,BLY594,126,Directed Studies -,1,3.0,9.0,TBA,TBA  TBA,TBA,,DE,WE,C,J Mata,,Y,100,DP,,,5,0
College of Arts and Sciences,BLY,A,22082,BLY594,127,Directed Studies -,1,3.0,9.0,TBA,TBA  TBA,TBA,,DE,WE,C,S Ní Chadhain,,Y,100,DP,,,5,0
College of Arts and Sciences,BLY,A,22083,BLY594,128,Directed Studies -,1,3.0,9.0,TBA,TBA  TBA,TBA,,DE,WE,C,J Perez,,Y,100,DP,,,5,0
College of Arts and Sciences,BLY,A,22084,BLY594,129,Directed Studies -,1,3.0,9.0,TBA,TBA  TBA,TBA,,DE,WE,C,L Frost,,Y,100,DP,,,5,0
College of Arts and Sciences,BLY,A,22085,BLY594,130,Directed Studies -,1,3.0,9.0,TBA,TBA  TBA,TBA,,DE,WE,C,T Tran,,Y,100,DP,,,5,0
College of Arts and Sciences,BLY,A,22505,BLY594,131,Directed Studies -,1,1.0,3.0,TBA,TBA  TBA,TBA,,DE,WE,C,J Perez,,Y,100,DP,,,5,0
College of Arts and Sciences,BLY,A,22506,BLY594,132,Directed Studies -,1,2.0,6.0,TBA,TBA  TBA,TBA,,DE,WE,C,T Sherman,,Y,100,DP,,,5,0
College of Arts and Sciences,BLY,A,22507,BLY594,133,Directed Studies -,1,3.0,9.0,TBA,TBA  TBA,TBA,,DE,WE,C,T Sherman,,Y,100,DP,,,5,0
College of Arts and Sciences,BLY,A,26201,BLY594,135,Directed Studies -,1,2.0,6.0,TBA,TBA  TBA,TBA,,DE,WE,C,T Tran,,Y,100,DP,,,5,0
College of Arts and Sciences,BLY,A,26202,BLY594,136,Directed Studies -,1,3.0,9.0,TBA,TBA  TBA,TBA,,DE,WE,C,STAFF,,,,DP,,,5,0
College of Arts and Sciences,BLY,A,20905,BLY599,101,Thesis,1,1.0,1.0,TBA,TBA  TBA,TBA,,TE,WE,C,J Henning,,Y,100,DP,,,5,0
College of Arts and Sciences,BLY,A,20243,BLY599,102,Thesis,1,1.0,1.0,TBA,TBA  TBA,TBA,,TE,WE,C,T Sherman,,Y,100,DP,,,5,0
College of Arts and Sciences,BLY,A,21180,BLY599,103,Thesis,1,1.0,1.0,TBA,TBA  TBA,TBA,,TE,WE,C,T Sherman,,Y,100,DP,,,5,0
College of Arts and Sciences,BLY,A,20244,BLY599,104,Thesis,1,1.0,1.0,TBA,TBA  TBA,TBA,,TE,WE,C,T Sherman,,Y,100,DP,,,5,0
College of Arts and Sciences,BLY,A,21321,BLY599,105,Thesis,1,1.0,1.0,TBA,TBA  TBA,TBA,,TE,WE,C,T Sherman,,Y,100,DP,,,5,0
College of Arts and Sciences,BLY,A,21322,BLY599,106,Thesis,1,1.0,1.0,TBA,TBA  TBA,TBA,,TE,WE,C,R Littlefield,,Y,100,DP,,,5,0
College of Arts and Sciences,BLY,A,21323,BLY599,107,Thesis,1,1.0,1.0,TBA,TBA  TBA,TBA,,TE,WE,C,T Sherman,,Y,100,DP,,,5,0
College of Arts and Sciences,BLY,A,21324,BLY599,108,Thesis,1,1.0,1.0,TBA,TBA  TBA,TBA,,TE,WE,C,T Sherman,,Y,100,DP,,,5,0
College of Arts and Sciences,BLY,A,21325,BLY599,109,Thesis,1,1.0,1.0,TBA,TBA  TBA,TBA,,TE,WE,C,T Sherman,,Y,100,DP,,,5,0
College of Arts and Sciences,BLY,A,21326,BLY599,110,Thesis,1,2.0,2.0,TBA,TBA  TBA,TBA,,TE,WE,C,T Sherman,,Y,100,DP,,,5,0
College of Arts and Sciences,BLY,A,21327,BLY599,111,Thesis,1,2.0,2.0,TBA,TBA  TBA,TBA,,TE,WE,C,T Sherman,,Y,100,DP,,,5,0
College of Arts and Sciences,BLY,A,21328,BLY599,112,Thesis,1,2.0,2.0,TBA,TBA  TBA,TBA,,TE,WE,C,T Sherman,,Y,100,DP,,,5,0
College of Arts and Sciences,BLY,A,21329,BLY599,113,Thesis,1,2.0,2.0,TBA,TBA  TBA,TBA,,TE,WE,C,T Sherman,,Y,100,DP,,,5,0
College of Arts and Sciences,BLY,A,21330,BLY599,114,Thesis,1,2.0,2.0,TBA,TBA  TBA,TBA,,TE,WE,C,T Sherman,,Y,100,DP,,,5,0
College of Arts and Sciences,BLY,A,21331,BLY599,115,Thesis,1,2.0,2.0,TBA,TBA  TBA,TBA,,TE,WE,C,T Sherman,,Y,100,DP,,,5,0
College of Arts and Sciences,BLY,A,21332,BLY599,116,Thesis,1,2.0,2.0,TBA,TBA  TBA,TBA,,TE,WE,C,T Sherman,,Y,100,DP,,,5,0
College of Arts and Sciences,BLY,A,21333,BLY599,117,Thesis,1,2.0,2.0,TBA,TBA  TBA,TBA,,TE,WE,C,T Sherman,,Y,100,DP,,,5,0
College of Arts and Sciences,BLY,A,21334,BLY599,118,Thesis,1,2.0,2.0,TBA,TBA  TBA,TBA,,TE,WE,C,T Sherman,,Y,100,DP,,,5,0
College of Arts and Sciences,BLY,A,22089,BLY599,119,Thesis,1,3.0,3.0,TBA,TBA  TBA,TBA,,TE,WE,C,J Strickland,,Y,100,DP,,,5,0
College of Arts and Sciences,BLY,A,22090,BLY599,120,Thesis,1,3.0,3.0,TBA,TBA  TBA,TBA,,TE,WE,C,J Strickland,,Y,100,DP,,,5,0
College of Arts and Sciences,BLY,A,22091,BLY599,121,Thesis,1,3.0,3.0,TBA,TBA  TBA,TBA,,TE,WE,C,R Littlefield,,Y,100,DP,,,5,0
College of Arts and Sciences,BLY,A,22092,BLY599,122,Thesis,1,3.0,3.0,TBA,TBA  TBA,TBA,,TE,WE,C,S Ní Chadhain,,Y,100,DP,,,5,0
College of Arts and Sciences,BLY,A,22093,BLY599,123,Thesis,1,3.0,3.0,TBA,TBA  TBA,TBA,,TE,WE,C,J Henning,,Y,100,DP,,,5,0
College of Arts and Sciences,BLY,A,22094,BLY599,124,Thesis,1,3.0,3.0,TBA,TBA  TBA,TBA,,TE,WE,C,T Sherman,,Y,100,DP,,,5,0
College of Arts and Sciences,BLY,A,22095,BLY599,125,Thesis,1,3.0,3.0,TBA,TBA  TBA,TBA,,TE,WE,C,T Sherman,,Y,100,DP,,,5,0
College of Arts and Sciences,BLY,A,22096,BLY599,126,Thesis,1,3.0,3.0,TBA,TBA  TBA,TBA,,TE,WE,C,T Sherman,,Y,100,DP,,,5,0
College of Arts and Sciences,BLY,A,22097,BLY599,127,Thesis,1,3.0,3.0,TBA,TBA  TBA,TBA,,TE,WE,C,T Sherman,,Y,100,DP,,,5,0
College of Arts and Sciences,BLY,A,22098,BLY599,128,Thesis,1,1.0,1.0,TBA,TBA  TBA,TBA,,TE,WE,C,T Sherman,,Y,100,DP,,,5,0
College of Arts and Sciences,BLY,A,22099,BLY599,129,Thesis,1,2.0,2.0,TBA,TBA  TBA,TBA,,TE,WE,C,T Sherman,,Y,100,DP,,,5,0
College of Arts and Sciences,BLY,A,22100,BLY599,130,Thesis,1,3.0,3.0,TBA,TBA  TBA,TBA,,TE,WE,C,S Ní Chadhain,,Y,100,DP,,,5,0
College of Arts and Sciences,BLY,A,26200,BLY599,134,Thesis,1,1.0,3.0,TBA,TBA  TBA,TBA,,TE,WE,C,STAFF,,,,DP,,,5,0
